policy_id,driver_age,vehicle_age,vehicle_type,annual_mileage,accident_history,location_risk_score,policy_duration_years,previous_claims,credit_score,claim_cost
3164,74,0,Sedan,24187,0,0.75,7,0,683,1127
3165,72,4,SUV,20588,0,0.12,9,1,662,2568
3166,33,12,Convertible,17359,0,0.81,2,1,592,1898
3167,29,0,Convertible,20762,0,0.78,4,0,516,936
3168,34,7,SUV,20577,1,0.18,2,0,676,2688
3169,33,2,SUV,25931,1,0.21,3,0,637,2126
3170,29,2,Convertible,14970,1,0.37,1,0,595,1498
3171,25,6,SUV,11510,0,0.42,8,0,731,1196
3172,37,3,Hatchback,25045,0,0.81,5,0,731,0
3173,20,2,Convertible,20005,0,0.16,5,3,714,4893
3174,33,14,Truck,20919,1,0.69,8,0,661,1871
3175,47,7,Convertible,16561,2,0.31,9,0,492,3459
3176,62,2,Sedan,15349,0,0.44,9,0,709,1337
3177,40,6,Hatchback,21435,1,0.1,9,0,604,733
3178,45,17,Truck,11058,2,0.36,2,0,622,3270
3179,68,10,SUV,16553,2,0.25,7,0,695,3612
3180,57,10,Sedan,8515,0,0.55,7,0,752,316
3181,71,16,Sedan,8330,0,0.24,4,1,727,2097
3182,22,5,Hatchback,28875,2,0.85,5,0,659,2781
3183,37,7,Truck,6674,0,0.89,6,0,687,455
3184,57,0,Sedan,27412,0,0.86,7,0,595,157
3185,73,9,Truck,16057,1,0.98,2,0,569,772
3186,61,18,Truck,22745,1,0.92,2,1,704,3736
3187,18,2,Sedan,13978,0,0.35,2,0,666,1350
3188,74,3,Truck,21939,3,0.38,5,0,578,3199
3189,47,10,Hatchback,20264,0,0.58,6,0,648,1458
3190,38,14,Sedan,19594,1,0.45,6,1,681,2833
3191,37,0,Hatchback,29176,0,0.97,3,0,695,943
3192,23,8,Hatchback,14954,1,0.41,4,1,681,3197
3193,39,10,Truck,7112,0,0.77,7,1,632,1583
3194,35,18,Truck,23594,0,0.62,7,0,608,963
3195,25,12,Sedan,20523,2,0.96,6,0,656,2232
3196,56,15,SUV,6701,0,0.77,1,0,690,1164
3197,49,3,Sedan,7712,1,0.37,6,0,695,2558
3198,50,0,Hatchback,27847,0,0.28,1,0,729,2135
3199,70,19,Truck,7316,0,0.87,5,0,652,678
3200,33,12,Hatchback,19659,0,0.92,6,0,594,0
3201,29,0,Convertible,11469,0,0.85,7,0,704,894
3202,55,4,Convertible,6610,1,0.76,8,1,654,2426
3203,69,4,Hatchback,25736,2,0.39,9,0,586,1684
3204,51,13,SUV,11343,0,0.55,6,1,681,2525
3205,78,13,SUV,20797,2,0.92,7,0,721,2434
3206,31,7,Sedan,26089,0,0.22,4,0,669,693
3207,53,3,Sedan,14319,0,0.55,7,0,721,172
3208,50,6,Sedan,26875,0,0.42,1,1,626,2796
3209,40,19,Truck,14096,0,0.71,3,0,614,879
3210,67,18,SUV,13355,0,0.67,1,0,693,474
3211,62,14,Hatchback,14328,0,0.6,8,0,632,1064
3212,19,3,Convertible,9710,0,0.35,3,0,710,748
3213,58,18,SUV,7025,3,0.24,7,0,659,3970
3214,38,8,SUV,5105,0,0.81,2,0,711,866
3215,19,12,SUV,25843,1,0.99,5,1,682,1249
3216,44,13,Sedan,24476,0,0.25,3,0,605,1132
3217,74,13,Truck,15213,0,0.17,3,0,550,1081
3218,26,9,Hatchback,14344,1,0.77,5,2,689,3378
3219,18,15,Sedan,20842,0,0.41,8,1,678,1484
3220,28,4,Truck,5698,0,0.29,2,0,599,912
3221,20,5,SUV,16462,1,0.57,4,0,690,1565
3222,69,1,Truck,13938,1,0.71,4,1,720,2931
3223,79,12,Sedan,11071,0,0.29,5,2,615,3371
3224,40,12,SUV,27123,0,1.0,6,0,553,570
3225,43,18,Sedan,14152,0,0.4,9,0,699,1099
3226,21,17,Hatchback,24875,2,0.38,5,1,714,3517
3227,35,18,SUV,8297,0,0.48,8,0,613,555
3228,72,0,Truck,24361,0,0.77,5,0,689,1651
3229,23,7,Sedan,5208,1,0.89,3,0,667,1186
3230,52,15,Convertible,24700,0,0.39,6,1,645,2037
3231,39,1,Truck,26791,0,0.21,4,0,679,1806
3232,60,7,Truck,12233,0,0.33,5,0,625,1936
3233,32,5,SUV,6891,0,0.18,8,0,595,2056
3234,39,15,Truck,19826,0,0.67,4,0,670,465
3235,77,10,Sedan,8506,0,0.77,7,0,663,734
3236,54,16,Convertible,7039,2,0.49,3,0,523,2737
3237,69,18,Hatchback,24673,0,0.96,4,0,591,1499
3238,59,10,Convertible,14644,1,0.75,8,0,616,1586
3239,29,7,Sedan,11645,0,0.44,8,0,676,1108
3240,64,3,SUV,26145,0,0.19,9,1,574,2020
3241,66,10,Sedan,6617,1,0.54,4,0,634,960
3242,59,7,Truck,13186,0,0.55,4,0,747,1449
3243,55,8,SUV,5434,1,0.6,5,1,653,3095
3244,35,1,Hatchback,15519,2,0.71,5,0,656,2422
3245,62,15,Hatchback,23030,1,0.34,3,1,647,3531
3246,52,5,Sedan,16355,1,0.1,1,0,699,2444
3247,47,18,Truck,28051,0,0.83,1,0,652,867
3248,41,7,Hatchback,19328,0,0.84,8,1,639,1996
3249,59,13,Convertible,10258,0,0.92,4,2,658,2880
3250,47,15,SUV,17954,1,0.97,2,1,716,2666
3251,31,11,Convertible,12190,0,0.24,6,0,670,1540
3252,23,4,Hatchback,22824,1,0.42,9,1,653,2421
3253,20,18,Hatchback,27479,0,0.87,5,0,709,0
3254,33,17,Sedan,28259,2,0.94,3,0,624,2032
3255,24,8,Sedan,25827,0,0.11,4,3,490,4881
3256,69,1,SUV,20596,1,0.45,2,1,672,3427
3257,31,19,Sedan,26244,0,0.2,7,0,672,1023
3258,26,11,Truck,17470,0,0.81,4,0,619,122
3259,32,1,SUV,15747,0,0.77,4,1,637,2238
3260,38,9,Truck,17188,0,0.78,8,0,713,1214
3261,52,0,Sedan,12713,1,0.45,5,0,673,1842
3262,19,3,SUV,5380,1,0.47,3,0,724,1111
3263,44,11,Hatchback,14016,0,0.34,6,0,663,1123
3264,19,8,Convertible,28557,0,0.42,8,0,642,0
3265,52,3,Hatchback,16567,1,0.98,1,0,685,1114
3266,35,8,Truck,6637,0,0.14,9,0,668,174
3267,31,5,Hatchback,17479,2,0.39,4,0,672,2308
3268,37,0,Hatchback,28927,0,0.81,5,0,638,752
3269,35,9,Convertible,5524,1,0.44,3,0,621,1537
3270,27,13,Convertible,24491,1,0.95,9,0,623,1749
3271,42,17,Hatchback,29526,0,0.4,6,0,676,1043
3272,19,5,Convertible,6093,1,0.86,1,0,682,689
3273,42,17,Hatchback,5104,2,0.83,9,0,519,2554
3274,78,19,SUV,23123,0,0.11,5,0,613,1778
3275,71,15,Hatchback,24510,0,0.46,3,0,570,1513
3276,50,14,Sedan,23060,0,0.35,4,0,625,1335
3277,53,15,Convertible,29288,0,0.53,5,0,620,1038
3278,48,7,Convertible,15546,1,0.52,1,0,657,1103
3279,31,12,Truck,29411,0,0.91,3,1,659,2020
3280,18,10,Truck,9916,0,0.27,7,0,757,975
3281,63,6,Sedan,17323,0,0.26,9,1,669,2664
3282,33,16,Convertible,24318,0,0.2,6,0,682,2245
3283,71,17,Convertible,18336,1,0.76,4,1,579,3183
3284,63,18,Truck,10156,0,0.93,4,0,633,552
3285,78,12,Truck,22426,0,0.43,9,1,596,2140
3286,69,14,Hatchback,16626,0,0.16,1,0,680,965
3287,20,0,Convertible,23229,0,0.24,6,0,653,0
3288,52,15,Convertible,8501,0,0.19,4,1,633,2366
3289,58,4,Hatchback,22925,3,0.63,3,0,698,2830
3290,23,2,Convertible,21850,0,0.35,1,0,637,1118
3291,42,9,Sedan,7944,0,0.91,5,0,717,153
3292,30,18,Truck,25678,0,0.25,4,0,716,1193
3293,70,4,Truck,20905,1,0.94,4,1,618,3003
3294,51,6,Truck,6591,1,0.4,8,0,706,1797
3295,25,13,SUV,18522,1,0.88,2,0,656,901
3296,38,2,Sedan,21153,0,0.95,4,0,630,0
3297,51,12,Sedan,9072,1,0.99,1,0,670,1483
3298,21,12,Hatchback,8572,1,0.82,2,0,571,1678
3299,42,9,SUV,10978,1,0.19,3,1,623,2896
3300,32,1,Convertible,5293,0,0.15,1,0,671,1143
3301,21,5,Sedan,27242,1,0.77,2,0,635,1794
3302,62,7,SUV,6338,0,0.91,7,0,704,1473
3303,77,3,SUV,21151,2,0.25,6,0,630,2958
3304,29,11,Sedan,20380,0,0.95,2,1,656,1472
3305,49,14,Hatchback,18045,1,0.65,1,0,644,1295
3306,49,7,SUV,26593,1,0.21,9,1,574,3381
3307,45,6,Truck,24859,0,0.25,1,0,670,1762
3308,30,13,SUV,7498,0,0.16,5,0,666,1437
3309,48,18,Convertible,20113,0,0.23,9,0,553,1356
3310,31,13,Sedan,10728,0,0.76,9,0,527,0
3311,37,12,Convertible,28701,0,0.3,6,0,627,1822
3312,35,0,Hatchback,23877,0,0.61,3,1,712,2565
3313,46,18,Truck,8088,0,0.75,2,0,786,438
3314,77,0,Sedan,11281,2,0.91,3,0,559,1953
3315,23,3,SUV,28179,2,0.63,1,0,731,3068
3316,49,9,Truck,20186,0,0.61,3,0,708,2185
3317,46,2,SUV,27011,0,0.92,2,1,621,949
3318,60,19,Hatchback,17839,0,0.37,8,1,744,1915
3319,79,8,Sedan,25374,0,0.28,7,1,673,2050
3320,19,2,Hatchback,25135,0,0.89,1,0,639,937
3321,77,5,Hatchback,28625,0,0.17,1,0,561,1330
3322,40,5,Hatchback,23481,0,0.27,5,0,655,789
3323,36,11,Hatchback,24558,0,0.47,4,0,652,145
3324,48,0,SUV,21771,0,0.43,8,0,762,1585
3325,68,15,Convertible,5298,0,0.74,8,0,603,495
3326,22,4,SUV,25818,0,0.18,3,0,606,751
3327,36,8,Truck,16652,0,0.53,5,0,624,448
3328,51,9,Hatchback,9061,1,0.83,7,0,783,1081
3329,27,12,Truck,5473,0,0.72,8,0,592,453
3330,42,14,SUV,21161,2,0.67,3,0,715,1937
3331,19,11,Hatchback,10057,0,0.32,8,0,572,484
3332,79,4,SUV,18079,0,0.45,9,1,672,3456
3333,28,4,Hatchback,16405,0,0.26,3,0,655,1216
3334,67,17,SUV,21168,0,0.56,2,0,615,773
3335,78,11,Sedan,10289,0,0.63,2,0,686,891
3336,48,2,Convertible,25492,1,0.67,5,0,610,1522
3337,73,6,Convertible,13640,0,0.89,1,1,569,1180
3338,32,16,Hatchback,7221,0,0.16,6,0,634,212
3339,26,18,Sedan,15174,1,0.45,7,1,604,2616
3340,40,17,Truck,26635,0,0.63,5,1,663,1812
3341,36,0,Sedan,24995,0,0.61,8,0,636,642
3342,26,4,Hatchback,24026,0,0.12,6,0,728,275
3343,52,1,Sedan,23304,0,0.27,1,0,634,2281
3344,38,0,Truck,12075,1,0.86,9,1,664,3648
3345,26,6,Hatchback,27378,0,0.56,5,0,592,976
3346,45,10,Convertible,7316,0,0.47,5,0,629,866
3347,79,10,Sedan,22658,1,0.91,1,0,604,938
3348,63,17,Convertible,18681,1,0.17,5,0,709,2257
3349,68,16,Convertible,19953,0,0.93,3,1,612,1549
3350,24,1,SUV,9983,1,0.13,3,0,617,2802
3351,33,6,Truck,12834,0,0.61,8,0,665,1162
3352,33,6,Sedan,25002,0,0.6,9,0,614,290
3353,77,9,Convertible,15498,0,0.68,6,0,720,305
3354,50,2,Convertible,21643,0,0.13,3,0,748,1667
3355,21,11,Truck,8206,0,0.58,8,0,605,1088
3356,21,2,Convertible,20820,0,0.2,3,0,692,550
3357,56,10,Convertible,14704,0,0.24,7,0,608,857
3358,57,11,Convertible,17930,0,0.29,2,1,632,2160
3359,34,3,Convertible,15320,0,0.65,6,0,685,642
3360,54,15,SUV,10178,1,0.45,8,0,657,1847
3361,56,19,SUV,10358,1,0.18,3,0,658,2609
3362,77,17,Hatchback,9507,0,0.36,9,0,705,1053
3363,69,3,Sedan,27842,1,0.17,9,0,705,1988
3364,46,5,Truck,28925,0,0.7,3,0,653,238
3365,69,14,Hatchback,8508,0,0.6,3,0,618,818
3366,53,0,SUV,28689,0,0.47,5,1,650,2226
3367,77,2,SUV,17902,0,0.93,9,1,600,1548
3368,55,4,SUV,26378,0,0.57,1,0,689,371
3369,56,16,Hatchback,20238,0,0.9,1,0,641,1073
3370,67,13,SUV,29807,1,0.62,1,0,595,2602
3371,54,8,Hatchback,11754,0,0.44,4,0,717,1005
3372,69,2,SUV,13921,1,0.59,7,1,649,3644
3373,79,12,Convertible,16204,0,0.24,2,0,613,1208
3374,78,2,Convertible,10516,1,0.71,3,0,707,715
3375,52,10,Sedan,27252,1,0.98,4,0,713,1295
3376,24,1,SUV,10799,0,0.32,1,1,556,2216
3377,44,14,Sedan,7929,0,0.39,2,0,705,1177
3378,45,12,Hatchback,18885,0,0.47,2,0,658,1642
3379,39,18,Sedan,29893,2,0.54,6,1,699,3341
3380,31,15,SUV,6530,0,0.75,4,0,647,972
3381,24,17,Hatchback,29297,2,0.22,7,0,669,3140
3382,54,6,Hatchback,14302,2,0.37,8,2,635,5626
3383,78,12,Convertible,21138,0,0.58,2,0,700,1246
3384,39,3,Hatchback,5715,1,0.63,2,0,616,924
3385,22,8,Hatchback,14533,1,0.58,5,0,701,978
3386,79,9,Sedan,12527,1,0.49,4,1,659,3221
3387,72,8,Hatchback,24696,0,0.74,2,0,688,394
3388,19,6,Truck,12223,0,0.28,9,0,600,540
3389,79,14,Convertible,18421,0,0.35,9,0,671,1580
3390,44,7,Convertible,19066,2,0.5,4,0,677,2234
3391,38,18,Hatchback,16279,0,0.73,2,0,743,1419
3392,71,10,Sedan,26576,0,0.17,3,0,685,938
3393,55,4,Convertible,28411,0,0.2,8,0,621,743
3394,32,1,Convertible,21585,2,0.8,8,0,619,2075
3395,38,9,Truck,7140,0,0.33,7,1,688,2570
3396,27,15,Hatchback,14248,1,0.97,4,1,623,2504
3397,40,12,Convertible,8671,0,0.97,1,0,624,1301
3398,75,7,Convertible,13610,0,0.72,9,1,607,1891
3399,73,8,Convertible,12370,0,0.75,7,1,657,1688
3400,56,10,Convertible,23982,0,0.69,1,0,661,1390
3401,22,10,Sedan,17022,1,0.26,5,1,634,3356
3402,18,15,SUV,23328,1,0.55,3,0,735,1569
3403,30,9,Truck,7929,1,0.81,2,0,679,1428
3404,38,11,Sedan,15959,0,0.8,3,1,738,1833
3405,43,5,Truck,8383,0,0.91,6,0,657,303
3406,67,11,Convertible,24924,1,0.91,7,0,613,1311
3407,62,9,Truck,21777,1,0.34,9,0,600,1142
3408,38,17,Hatchback,16111,0,0.75,7,1,644,1605
3409,70,17,Hatchback,20570,0,0.69,1,1,688,2065
3410,35,3,SUV,12010,0,0.9,7,0,635,347
3411,54,8,SUV,28161,0,0.27,1,0,693,807
3412,62,6,Truck,13823,1,0.77,8,0,720,1331
3413,49,17,Sedan,5321,1,0.48,2,0,610,1418
3414,53,7,Sedan,26053,0,0.46,2,0,595,200
3415,34,10,Convertible,23077,0,0.13,1,0,697,543
3416,52,6,Sedan,22447,0,0.97,9,0,663,553
3417,66,8,SUV,29305,2,0.71,8,1,666,3660
3418,77,7,Sedan,8111,1,0.63,9,0,685,1652
3419,28,2,Convertible,24645,0,0.33,8,0,574,829
3420,38,16,Hatchback,15985,1,0.69,4,0,672,684
3421,69,1,Sedan,8086,0,0.95,9,1,659,1128
3422,72,14,Sedan,18435,0,0.25,8,0,673,924
3423,70,13,SUV,25195,0,0.99,1,0,602,761
3424,43,17,Truck,17162,1,0.48,5,0,654,779
3425,79,15,Hatchback,24735,0,0.98,9,0,626,0
3426,21,19,Truck,28464,0,0.67,8,0,702,1387
3427,51,3,Convertible,14150,0,0.39,1,0,646,1223
3428,69,19,Convertible,9143,1,0.44,6,1,620,2464
3429,65,5,Truck,11332,0,0.36,6,0,600,843
3430,77,5,SUV,11447,0,0.4,2,0,694,912
3431,35,10,SUV,14774,0,0.68,2,0,699,986
3432,57,16,SUV,12863,0,0.11,1,0,746,1171
3433,52,2,Hatchback,8176,1,0.97,6,0,634,569
3434,58,12,Convertible,7416,0,0.79,9,1,599,1984
3435,46,2,Convertible,12668,1,0.95,8,0,644,2069
3436,69,15,Convertible,13651,0,0.75,5,0,615,851
3437,46,14,Hatchback,15486,0,0.53,8,1,619,2037
3438,55,10,Convertible,23695,0,0.27,2,2,674,3348
3439,59,17,Truck,6229,0,0.56,6,1,705,1582
3440,38,14,Sedan,6530,0,0.74,2,0,671,384
3441,59,4,Hatchback,17817,0,0.87,8,0,656,643
3442,30,15,Sedan,14579,0,0.39,2,1,691,2732
3443,66,15,Truck,7797,1,0.56,5,0,639,2191
3444,58,16,SUV,6363,0,0.66,7,2,722,3360
3445,34,8,SUV,9502,0,0.63,7,0,800,982
3446,73,2,SUV,21836,0,0.15,4,1,619,2593
3447,26,19,Hatchback,25288,0,0.54,8,0,710,1079
3448,58,12,SUV,27380,0,0.83,7,0,711,723
3449,18,2,Hatchback,18101,1,0.82,5,0,676,1318
3450,19,6,Hatchback,21961,0,0.56,4,0,714,322
3451,77,5,Sedan,25303,0,0.96,2,0,668,0
3452,65,8,SUV,16204,2,0.84,2,1,682,3139
3453,46,11,Convertible,12317,0,0.76,4,0,654,685
3454,50,14,SUV,8264,2,0.56,8,0,657,2417
3455,27,19,SUV,23315,0,0.63,6,0,682,2195
3456,67,2,SUV,9242,3,0.3,9,0,671,3810
3457,75,9,Convertible,29565,1,0.58,2,0,598,2333
3458,77,0,Convertible,17693,0,0.57,7,0,675,1487
3459,57,18,Hatchback,21566,2,0.28,1,0,638,2870
3460,38,18,Convertible,29811,2,0.96,2,0,622,1954
3461,45,12,Hatchback,5637,2,0.32,9,0,698,2157
3462,28,11,Sedan,24389,0,0.19,8,0,603,831
3463,72,0,Hatchback,24856,0,0.52,9,1,636,2414
3464,51,18,SUV,21908,3,0.72,7,0,597,3352
3465,25,15,Truck,27043,2,0.28,9,0,630,2326
3466,76,14,Truck,19202,1,0.26,4,1,770,2972
3467,39,15,SUV,7370,1,0.34,3,0,612,2155
3468,25,10,Hatchback,14476,1,0.37,4,1,642,2962
3469,66,5,SUV,23019,0,0.32,5,1,720,2281
3470,32,10,Convertible,14915,1,0.52,4,0,672,1574
3471,34,2,Hatchback,15638,0,0.12,4,0,643,0
3472,77,14,SUV,25816,0,0.18,7,0,615,1365
3473,40,0,Convertible,28851,0,0.76,4,1,684,1218
3474,41,6,Convertible,25598,1,0.47,4,0,634,1828
3475,62,0,Hatchback,14773,0,0.42,9,0,759,959
3476,36,16,Sedan,15652,1,0.11,9,0,636,2395
3477,22,8,Sedan,21963,0,0.37,5,0,734,1325
3478,49,12,Convertible,20743,1,0.84,9,1,694,3347
3479,61,10,Sedan,29234,0,0.41,2,1,693,1125
3480,18,19,Convertible,8941,1,0.97,5,0,642,1099
3481,40,5,Sedan,13387,0,0.45,7,0,627,0
3482,54,0,Convertible,13524,0,0.52,8,0,637,1036
3483,25,6,Convertible,8091,1,0.82,5,0,702,1210
3484,30,11,Convertible,9718,0,0.98,9,0,676,107
3485,25,19,Convertible,13849,2,0.43,3,1,557,3837
3486,74,18,Truck,26936,0,0.21,8,0,586,605
3487,40,16,Sedan,26362,0,0.57,9,0,643,1685
3488,60,3,Convertible,22636,0,0.63,7,0,677,564
3489,18,2,SUV,13715,1,0.96,5,0,639,1384
3490,62,0,Hatchback,15456,0,0.47,9,0,625,778
3491,68,17,SUV,18277,1,0.18,8,2,601,5020
3492,41,14,SUV,20950,1,0.69,8,0,696,1038
3493,52,7,Truck,7422,0,0.12,6,0,655,1615
3494,41,0,Sedan,13227,1,0.48,2,0,734,1368
3495,34,19,Truck,13967,0,0.47,4,0,585,610
3496,22,13,Sedan,21411,1,0.33,1,1,685,3433
3497,37,3,Convertible,12539,0,0.97,5,0,677,207
3498,38,4,Truck,5085,1,0.46,1,2,692,4360
3499,57,12,Hatchback,11909,2,0.91,6,0,691,2335
3500,75,14,Sedan,25665,2,0.56,8,0,625,2201
3501,48,5,Truck,18316,1,0.84,1,2,641,3793
3502,63,0,Hatchback,9653,0,0.51,6,0,658,560
3503,53,18,SUV,13033,0,0.99,4,0,600,537
3504,28,12,Convertible,29048,0,0.68,9,0,702,880
3505,69,5,Convertible,15748,0,0.24,8,0,526,602
3506,32,14,SUV,18925,0,0.11,4,1,592,2837
3507,36,15,Truck,10066,1,0.94,2,0,566,1348
3508,24,15,SUV,17504,0,0.72,6,0,705,62
3509,68,9,Hatchback,20896,0,0.2,3,1,661,1954
3510,45,8,Sedan,21640,1,0.77,1,0,623,1005
3511,68,8,Truck,16998,1,0.3,7,0,655,1603
3512,60,16,Sedan,18764,0,0.83,4,0,663,28
3513,75,16,SUV,6447,0,0.65,9,0,588,1358
3514,22,16,Convertible,17611,0,0.21,3,0,657,1648
3515,22,11,Sedan,20858,0,0.16,1,0,719,766
3516,47,12,Sedan,10700,0,0.52,2,0,728,230
3517,71,11,Convertible,25983,0,0.94,4,0,693,384
3518,49,13,Sedan,8343,1,0.61,7,0,663,2184
3519,25,9,Sedan,22077,0,0.78,8,0,696,1615
3520,27,18,Convertible,15257,1,0.52,4,0,685,1275
3521,55,1,Convertible,19442,0,0.45,3,0,594,0
3522,64,3,SUV,16792,1,0.84,9,1,604,1933
3523,49,18,SUV,17412,0,0.52,8,1,682,1325
3524,65,6,Sedan,8665,0,0.23,6,1,617,2500
3525,45,14,Truck,7674,1,0.35,9,0,599,1828
3526,34,14,SUV,15590,0,0.61,8,1,714,2226
3527,48,5,SUV,21734,1,0.46,7,0,653,2420
3528,25,2,Truck,13840,0,0.43,6,0,647,1692
3529,57,5,Truck,17062,1,0.7,3,0,590,1840
3530,42,15,Convertible,12044,0,0.67,6,0,628,1028
3531,26,1,SUV,29803,0,0.38,4,1,633,1589
3532,19,6,Hatchback,7063,2,0.42,5,0,605,2238
3533,32,10,Hatchback,27313,1,0.78,7,1,589,3233
3534,67,6,Sedan,18011,1,0.93,7,1,737,2117
3535,20,3,SUV,12413,1,0.39,9,1,720,3671
3536,66,19,Hatchback,23205,1,0.36,9,2,645,4243
3537,53,6,SUV,26273,0,0.34,6,0,584,1571
3538,79,3,SUV,17464,1,0.23,6,1,564,2854
3539,21,11,Hatchback,15782,3,0.44,2,1,627,4862
3540,31,4,SUV,22969,0,0.56,8,0,537,632
3541,58,18,Truck,14870,0,0.58,3,0,627,873
3542,58,4,Sedan,9659,2,0.72,1,0,549,2183
3543,42,18,Convertible,7280,1,0.15,4,0,645,2581
3544,75,2,Hatchback,8749,1,0.61,5,1,660,3124
3545,72,10,Convertible,7538,0,0.33,3,0,641,116
3546,79,6,Sedan,21827,0,0.32,7,1,759,1799
3547,67,16,Truck,23451,0,0.81,5,0,640,209
3548,27,8,Truck,16990,1,0.24,5,0,737,2223
3549,38,8,Truck,29686,2,0.4,6,1,665,3471
3550,53,9,Truck,7534,1,0.67,6,0,751,909
3551,29,12,Hatchback,5088,1,0.68,9,1,562,1961
3552,44,14,Hatchback,24774,1,0.14,3,3,596,5953
3553,57,4,SUV,26621,1,0.17,8,0,636,1110
3554,19,2,SUV,11577,0,0.69,7,0,730,1344
3555,71,7,Sedan,23325,0,0.96,9,0,638,0
3556,30,19,SUV,24694,0,1.0,5,0,616,310
3557,70,9,Sedan,13263,0,0.99,7,0,680,0
3558,49,12,Sedan,22205,1,0.42,8,0,695,1248
3559,48,2,Sedan,13072,2,0.32,9,0,612,2480
3560,33,7,Truck,22199,0,0.19,8,0,616,1058
3561,49,8,Convertible,29979,1,0.39,2,0,735,958
3562,49,11,Convertible,23082,0,0.35,6,0,712,773
3563,77,10,Hatchback,17538,0,0.62,4,0,726,762
3564,51,1,Sedan,16108,1,0.43,4,1,697,3115
3565,28,17,Truck,12362,0,0.31,9,1,607,1199
3566,27,8,SUV,15234,0,0.65,7,0,648,627
3567,32,1,SUV,10691,0,0.39,6,0,597,91
3568,34,1,Hatchback,27113,0,0.42,2,1,699,1834
3569,57,2,Hatchback,6953,1,0.64,1,1,623,2459
3570,35,15,Sedan,9963,1,0.21,4,0,564,2234
3571,72,18,Sedan,10986,0,0.8,9,0,656,1028
3572,26,3,SUV,12752,0,0.97,4,1,706,1228
3573,42,17,SUV,16445,2,0.54,2,0,581,2741
3574,57,19,SUV,9991,0,0.6,8,0,644,1267
3575,76,17,SUV,25185,1,0.45,6,1,622,2717
3576,31,9,Convertible,13447,0,0.96,1,1,700,1946
3577,77,10,Sedan,6931,0,0.22,4,0,548,1178
3578,75,16,Sedan,22495,0,0.83,5,0,707,372
3579,42,19,SUV,5872,0,0.69,1,0,615,917
3580,67,15,Truck,12954,0,0.81,2,1,642,935
3581,39,19,SUV,25971,0,0.96,9,0,693,646
3582,69,12,Hatchback,27863,0,0.55,1,0,724,358
3583,47,1,Truck,22945,1,0.36,8,0,653,1765
3584,37,1,Hatchback,10526,0,0.8,9,1,614,1505
3585,38,13,Truck,17920,0,0.86,2,0,623,611
3586,61,3,Hatchback,25841,1,0.72,2,0,708,1992
3587,49,16,SUV,10560,1,0.86,7,1,606,2737
3588,68,12,SUV,20389,1,0.76,9,0,666,2071
3589,63,3,Truck,29265,0,0.96,9,0,650,0
3590,66,2,Hatchback,14085,1,0.61,3,0,688,2223
3591,73,11,Convertible,12715,1,0.44,7,1,652,2384
3592,38,7,Truck,24068,0,0.71,6,0,628,0
3593,52,1,Truck,14438,2,0.16,8,1,625,3814
3594,75,5,Sedan,22130,0,0.55,8,0,624,550
3595,49,9,Truck,10243,1,0.8,8,0,581,532
3596,47,11,Convertible,11826,0,0.25,8,0,675,511
3597,72,9,SUV,9085,0,0.46,6,0,660,0
3598,56,9,Hatchback,11117,1,0.42,9,0,577,1029
3599,66,2,Sedan,22390,1,0.4,5,0,630,1386
3600,29,19,Hatchback,29513,0,0.69,4,0,636,1389
3601,58,9,SUV,25694,1,0.55,7,0,621,2131
3602,64,8,Truck,14082,0,0.82,3,0,644,666
3603,35,19,Convertible,15683,0,0.15,8,0,645,2268
3604,38,18,Sedan,19884,0,0.51,8,0,695,0
3605,30,13,Convertible,7876,0,0.11,5,0,650,1181
3606,79,1,Convertible,23410,0,0.3,8,3,680,5635
3607,38,4,Convertible,10556,1,0.8,3,0,580,1059
3608,79,19,Convertible,25491,0,0.2,3,0,597,730
3609,25,7,SUV,10241,0,0.2,4,0,581,1724
3610,63,6,Convertible,20906,0,0.46,9,0,630,583
3611,57,5,Convertible,19914,0,0.8,5,0,653,1148
3612,63,10,SUV,10669,1,0.67,6,0,733,2073
3613,24,11,Hatchback,10399,3,0.8,4,0,609,2826
3614,40,17,SUV,13933,1,0.14,9,1,692,3883
3615,61,18,Truck,18648,1,0.61,4,0,608,1411
3616,49,9,SUV,24392,0,0.51,3,0,651,1079
3617,28,13,Hatchback,15168,0,0.91,2,0,642,707
3618,39,2,Truck,12495,1,0.76,3,1,604,2356
3619,39,17,Truck,20605,0,0.48,1,0,608,1608
3620,60,14,Sedan,25046,0,0.6,8,0,730,767
3621,42,5,Convertible,26804,1,0.48,1,0,623,1780
3622,39,9,Truck,19204,2,0.5,6,1,700,2963
3623,45,11,Truck,24295,2,0.67,2,0,684,1933
3624,46,6,Hatchback,11897,0,0.29,3,0,619,1109
3625,30,16,Truck,16276,0,0.4,9,1,650,2564
3626,35,0,Hatchback,10485,0,0.35,9,1,656,2863
3627,19,17,Convertible,10838,1,0.82,6,1,674,1978
3628,46,14,Sedan,22157,1,0.95,7,0,630,766
3629,38,18,Sedan,7144,1,0.47,5,0,575,1049
3630,32,0,Convertible,19406,1,0.17,7,1,615,3383
3631,69,4,Convertible,14184,0,0.18,6,1,708,3046
3632,44,14,SUV,10980,0,0.46,5,0,648,990
3633,67,2,Truck,19692,0,0.46,3,0,629,885
3634,48,0,Truck,19879,0,0.23,2,1,576,2345
3635,32,7,Truck,16513,0,0.83,5,0,712,252
